t_mono_s,source,joint1_rad,joint2_rad,joint3_rad,joint4_rad,joint5_rad,joint6_rad
2698.951051,real,1.535822,0.222966,-2.101646,0.691242,-1.507635,0.116884
2698.959081,real,1.535822,0.222966,-2.101646,0.691242,-1.507635,0.116884
2698.967242,real,1.535822,0.222966,-2.101646,0.691242,-1.507635,0.116884
2698.983870,real,1.535822,0.222966,-2.101643,0.691242,-1.507635,0.116884
2698.992040,real,1.535822,0.222966,-2.101641,0.691242,-1.507635,0.116884
2699.000173,real,1.535822,0.222966,-2.101641,0.691242,-1.507635,0.116884
2699.008316,real,1.535822,0.222966,-2.101640,0.691242,-1.507635,0.116884
2699.016503,real,1.535822,0.222965,-2.101639,0.691242,-1.507635,0.116884
2699.032934,real,1.535822,0.222965,-2.101609,0.691242,-1.507634,0.116884
2699.041079,real,1.535822,0.222965,-2.101546,0.691242,-1.507634,0.116884
2699.049208,real,1.535822,0.222965,-2.101491,0.691241,-1.507634,0.116884
2699.057422,real,1.535822,0.222965,-2.101431,0.691242,-1.507635,0.116884
2699.073817,real,1.535822,0.222965,-2.101279,0.691242,-1.507635,0.116884
2699.082182,real,1.535822,0.222965,-2.101171,0.691242,-1.507635,0.116884
2699.090415,real,1.535823,0.222965,-2.101024,0.691242,-1.507635,0.116884
2699.098555,real,1.535823,0.222965,-2.100828,0.691242,-1.507635,0.116884
2699.106823,real,1.535822,0.222965,-2.100581,0.691242,-1.507635,0.116884
2699.123119,real,1.535822,0.222964,-2.099867,0.691240,-1.507635,0.116884
2699.131443,real,1.535823,0.222963,-2.099364,0.691240,-1.507635,0.116884
2699.139676,real,1.535823,0.222963,-2.098754,0.691239,-1.507635,0.116884
2699.148246,real,1.535823,0.222963,-2.098045,0.691239,-1.507635,0.116884
2699.156108,real,1.535822,0.222963,-2.097223,0.691239,-1.507634,0.116884
2699.172966,real,1.535823,0.222963,-2.095237,0.691239,-1.507635,0.116884
2699.181057,real,1.535823,0.222963,-2.094055,0.691239,-1.507635,0.116884
2699.189009,real,1.535823,0.222963,-2.092738,0.691240,-1.507635,0.116884
2699.197112,real,1.535822,0.222963,-2.091286,0.691239,-1.507635,0.116884
2699.213520,real,1.535822,0.222963,-2.088024,0.691239,-1.507635,0.116884
2699.221708,real,1.535822,0.222963,-2.086226,0.691239,-1.507635,0.116884
2699.229823,real,1.535823,0.222963,-2.084336,0.691239,-1.507635,0.116884
2699.238082,real,1.535822,0.222964,-2.082341,0.691239,-1.507635,0.116884
2699.246183,real,1.535822,0.222964,-2.080240,0.691240,-1.507635,0.116884
2699.262546,real,1.535822,0.222966,-2.074637,0.691241,-1.507634,0.116884
2699.270715,real,1.535823,0.222966,-2.072296,0.691242,-1.507635,0.116884
2699.278858,real,1.535822,0.222966,-2.069905,0.691242,-1.507634,0.116884
2699.287117,real,1.535822,0.222967,-2.067490,0.691242,-1.507635,0.116884
2699.303880,real,1.535822,0.222966,-2.062601,0.691242,-1.507635,0.116884
2699.312045,real,1.535822,0.222966,-2.060122,0.691242,-1.507635,0.116884
2699.320100,real,1.535822,0.222966,-2.057626,0.691242,-1.507634,0.116884
2699.328322,real,1.535822,0.222966,-2.055119,0.691242,-1.507635,0.116884
2699.336472,real,1.535823,0.222966,-2.052603,0.691243,-1.507634,0.116884
2699.353013,real,1.535822,0.222966,-2.047575,0.691243,-1.507635,0.116884
2699.361101,real,1.535822,0.222966,-2.045076,0.691244,-1.507634,0.116884
2699.369090,real,1.535822,0.222966,-2.042601,0.691244,-1.507635,0.116884
2699.377243,real,1.535822,0.222966,-2.040162,0.691244,-1.507634,0.116884
2699.393532,real,1.535822,0.222966,-2.034217,0.691245,-1.507635,0.116884
2699.401648,real,1.535822,0.222966,-2.031914,0.691245,-1.507635,0.116884
2699.409850,real,1.535822,0.222966,-2.029659,0.691244,-1.507635,0.116884
2699.417980,real,1.535822,0.222966,-2.027464,0.691245,-1.507635,0.116884
2699.426167,real,1.535822,0.222966,-2.025341,0.691246,-1.507635,0.116884
2699.442578,real,1.535822,0.222967,-2.021386,0.691248,-1.507635,0.116884
2699.450805,real,1.535822,0.222968,-2.019560,0.691248,-1.507635,0.116884
2699.459122,real,1.535822,0.222969,-2.017837,0.691249,-1.507635,0.116884
2699.467340,real,1.535822,0.222969,-2.016224,0.691251,-1.507634,0.116884
2699.483742,real,1.535822,0.222968,-2.013382,0.691251,-1.507635,0.116884
2699.492111,real,1.535822,0.222968,-2.012153,0.691250,-1.507635,0.116884
2699.500175,real,1.535822,0.222967,-2.011068,0.691250,-1.507635,0.116884
2699.508351,real,1.535822,0.222967,-2.010114,0.691250,-1.507634,0.116884
2699.516555,real,1.535822,0.222967,-2.009275,0.691250,-1.507634,0.116884
2699.533126,real,1.535823,0.222967,-2.007919,0.691250,-1.507635,0.116884
2699.541100,real,1.535822,0.222966,-2.007142,0.691250,-1.507635,0.116884
2699.549187,real,1.535822,0.222966,-2.006740,0.691250,-1.507635,0.116884
2699.557475,real,1.535822,0.222966,-2.006423,0.691250,-1.507634,0.116884
2699.573713,real,1.535822,0.222965,-2.006018,0.691249,-1.507635,0.116884
2699.581845,real,1.535822,0.222964,-2.005894,0.691249,-1.507635,0.116884
2699.590037,real,1.535823,0.222964,-2.005805,0.691248,-1.507635,0.116884
2699.598178,real,1.535822,0.222963,-2.005740,0.691248,-1.507635,0.116884
2699.606329,real,1.535822,0.222963,-2.005694,0.691247,-1.507635,0.116884
2699.623397,real,1.535822,0.222963,-2.005640,0.691247,-1.507635,0.116884
2699.631444,real,1.535822,0.222963,-2.005628,0.691247,-1.507635,0.116884
2699.639763,real,1.535822,0.222963,-2.005602,0.691247,-1.507635,0.116884
2699.648106,real,1.535822,0.222963,-2.005593,0.691247,-1.507635,0.116884
2699.656250,real,1.535822,0.222964,-2.005589,0.691247,-1.507635,0.116884
2699.673179,real,1.535822,0.222964,-2.005590,0.691247,-1.507635,0.116884
2699.681171,real,1.535822,0.222964,-2.005590,0.691247,-1.507635,0.116884
2699.689081,real,1.535823,0.222964,-2.005597,0.691247,-1.507635,0.116884
2699.697339,real,1.535822,0.222964,-2.005626,0.691247,-1.507635,0.116884
2699.713681,real,1.535822,0.222964,-2.005736,0.691247,-1.507635,0.116884
2699.721969,real,1.535823,0.222965,-2.005792,0.691247,-1.507634,0.116884
2699.730048,real,1.535822,0.222965,-2.005862,0.691247,-1.507635,0.116884
2699.738389,real,1.535822,0.222965,-2.005958,0.691248,-1.507635,0.116884
2699.746305,real,1.535822,0.222965,-2.006091,0.691247,-1.507634,0.116884
2699.762715,real,1.535822,0.222965,-2.006490,0.691248,-1.507635,0.116884
2699.771037,real,1.535823,0.222965,-2.006779,0.691248,-1.507634,0.116884
